"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"3485393","pydata/bottleneck",false,"1287","44","4","102","Python","master","BSD 2-Clause Simplified License",,"32","1064","30","13578","2010-11-27T11:21:22","2024-10-18T09:27:45","2024-10-18T10:39:17","244","46","216","8","2820","10298","3641","[{""language"":""reStructuredText"",""blankLines"":632,""codeLines"":1155,""commentLines"":289},{""language"":""DOS Batch"",""blankLines"":5,""codeLines"":38,""commentLines"":24},{""language"":""TOML"",""blankLines"":0,""codeLines"":7,""commentLines"":10},{""language"":""Dockerfile"",""blankLines"":0,""codeLines"":24,""commentLines"":0},{""language"":""make"",""blankLines"":19,""codeLines"":60,""commentLines"":2},{""language"":""C/C++ Header"",""blankLines"":149,""codeLines"":996,""commentLines"":126},{""language"":""Markdown"",""blankLines"":5,""codeLines"":18,""commentLines"":0},{""language"":""YAML"",""blankLines"":23,""codeLines"":138,""commentLines"":2},{""language"":""JSON"",""blankLines"":23,""codeLines"":173,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":15,""codeLines"":83,""commentLines"":3},{""language"":""HTML"",""blankLines"":2,""codeLines"":10,""commentLines"":1},{""language"":""C"",""blankLines"":766,""codeLines"":3850,""commentLines"":1459},{""language"":""Python"",""blankLines"":1181,""codeLines"":3746,""commentLines"":1725}]","2024-10-18T09:27:12","17fbbc73b522ca3aeb281f76e825deab677c91af",false,false,false,false,"{""Python"":209517,""C"":204331,""Shell"":2557,""Batchfile"":2510,""Makefile"":1981,""Dockerfile"":683}","bug;enhancement;good first issue;help wanted;packaging;perf;py2","c;c-extension;fast;numpy;python"
"3490557","libgit2/pygit2",false,"2319","6","0","387","Python","master","Other","https://www.pygit2.org/","69","1616","195","8431","2010-11-08T04:27:48","2024-11-05T03:08:27","2024-11-05T03:08:32","661","183","648","3","7234","24205","6886","[{""language"":""TOML"",""blankLines"":8,""codeLines"":30,""commentLines"":0},{""language"":""Text"",""blankLines"":0,""codeLines"":4,""commentLines"":0},{""language"":""Python"",""blankLines"":3607,""codeLines"":8757,""commentLines"":4343},{""language"":""C"",""blankLines"":2109,""codeLines"":10796,""commentLines"":1038},{""language"":""DOS Batch"",""blankLines"":8,""codeLines"":26,""commentLines"":1},{""language"":""Bourne Shell"",""blankLines"":20,""codeLines"":197,""commentLines"":53},{""language"":""reStructuredText"",""blankLines"":742,""codeLines"":864,""commentLines"":773},{""language"":""C/C++ Header"",""blankLines"":389,""codeLines"":1710,""commentLines"":668},{""language"":""INI"",""blankLines"":2,""codeLines"":17,""commentLines"":0},{""language"":""YAML"",""blankLines"":38,""codeLines"":195,""commentLines"":4},{""language"":""Markdown"",""blankLines"":305,""codeLines"":1595,""commentLines"":0},{""language"":""make"",""blankLines"":6,""codeLines"":14,""commentLines"":6}]","2024-11-05T11:26:44","eba710e45bb40e18641c6531394bb46631e7f295",true,false,false,false,"{""Python"":547021,""C"":530906,""Shell"":8012,""Makefile"":139}","bug;change;documentation;feature;help needed;libgit2;packaging;stale;support;tests","git;python"
"3495364","pytables/pytables",false,"5226","16","18","273","Python","master","BSD 3-Clause New or Revised License","http://www.pytables.org","63","1310","109","41025","2011-06-03T07:44:46","2024-11-03T06:51:05","2024-11-03T06:51:08","734","152","466","6","24669","115749","24935","[{""language"":""DOS Batch"",""blankLines"":8,""codeLines"":27,""commentLines"":1},{""language"":""Jupyter Notebook"",""blankLines"":0,""codeLines"":221,""commentLines"":1045},{""language"":""SVG"",""blankLines"":1,""codeLines"":33196,""commentLines"":31},{""language"":""Cython"",""blankLines"":1608,""codeLines"":5508,""commentLines"":1757},{""language"":""C"",""blankLines"":1207,""codeLines"":4260,""commentLines"":1706},{""language"":""Diff"",""blankLines"":21,""codeLines"":170,""commentLines"":52},{""language"":""HTML"",""blankLines"":3,""codeLines"":11,""commentLines"":1},{""language"":""Python"",""blankLines"":16950,""codeLines"":58511,""commentLines"":17899},{""language"":""Bourne Shell"",""blankLines"":76,""codeLines"":498,""commentLines"":135},{""language"":""make"",""blankLines"":19,""codeLines"":61,""commentLines"":15},{""language"":""YAML"",""blankLines"":66,""codeLines"":445,""commentLines"":54},{""language"":""C/C++ Header"",""blankLines"":163,""codeLines"":495,""commentLines"":123},{""language"":""reStructuredText"",""blankLines"":4352,""codeLines"":10392,""commentLines"":2075},{""language"":""Markdown"",""blankLines"":13,""codeLines"":17,""commentLines"":0},{""language"":""TOML"",""blankLines"":25,""codeLines"":147,""commentLines"":30},{""language"":""CMake"",""blankLines"":16,""codeLines"":64,""commentLines"":11},{""language"":""Text"",""blankLines"":141,""codeLines"":1720,""commentLines"":0},{""language"":""TeX"",""blankLines"":0,""codeLines"":6,""commentLines"":0}]","2024-11-03T06:50:17","9c4d7316ad741e5a2091e8d9b25c956004185cc5",true,false,false,false,"{""Python"":3189121,""Cython"":294467,""C"":227112,""Jupyter Notebook"":38180,""Shell"":18244,""CMake"":3186,""Makefile"":2441,""Gnuplot"":2104}","aarch64/arm;ci;defect;dependencies;documentation;duplicate;enhancement;from_trac;github_actions;good first issues;help wanted;in progress;invalid;iteration;osx;osx-arm64;python;python3;setup;strings;task;tests;typing;website;wheel;windows;wontfix",""
"3561792","cellcognition/cecog",false,"2426","18","1","17","Python","master","Other","https://cellcognition-project.org","16","43","8","15369","2011-07-08T02:01:28","2024-06-18T07:52:51","2024-06-18T07:52:49","217","48","13","0","8597","36173","4432","[{""language"":""DOS Batch"",""blankLines"":9,""codeLines"":32,""commentLines"":5},{""language"":""XSD"",""blankLines"":2,""codeLines"":17,""commentLines"":0},{""language"":""Qt"",""blankLines"":0,""codeLines"":771,""commentLines"":0},{""language"":""HTML"",""blankLines"":279,""codeLines"":2008,""commentLines"":1},{""language"":""Python"",""blankLines"":5239,""codeLines"":19047,""commentLines"":2435},{""language"":""CSS"",""blankLines"":18,""codeLines"":83,""commentLines"":0},{""language"":""XML"",""blankLines"":27,""codeLines"":284,""commentLines"":0},{""language"":""SVG"",""blankLines"":1,""codeLines"":200,""commentLines"":1},{""language"":""make"",""blankLines"":5,""codeLines"":27,""commentLines"":7},{""language"":""Text"",""blankLines"":18,""codeLines"":44,""commentLines"":0},{""language"":""C/C++ Header"",""blankLines"":2934,""codeLines"":13384,""commentLines"":1967},{""language"":""C++"",""blankLines"":23,""codeLines"":53,""commentLines"":16},{""language"":""Markdown"",""blankLines"":19,""codeLines"":35,""commentLines"":0},{""language"":""INI"",""blankLines"":23,""codeLines"":188,""commentLines"":0}]","2024-06-18T07:52:44","351c4817cca81cfc56729f08d7d66dbf59cf732f",true,false,false,false,"{""Python"":998816,""C++"":607228,""NSIS"":4401,""Batchfile"":1375,""Makefile"":1088}","bug;dependencies;documentation;easy fix;feature;improvement;mac-built;testing;windows-built",""
"3570937","spacelog/spacelog",false,"1609","13","0","25","Python","main",,"http://spacelog.org","26","191","23","40123","2010-11-29T09:51:45","2024-10-13T04:12:34","2024-10-13T04:03:38","207","44","63","3","2555","14890","2562","[{""language"":""make"",""blankLines"":17,""codeLines"":69,""commentLines"":4},{""language"":""Ruby"",""blankLines"":4,""codeLines"":19,""commentLines"":0},{""language"":""YAML"",""blankLines"":0,""codeLines"":30,""commentLines"":0},{""language"":""Markdown"",""blankLines"":110,""codeLines"":401,""commentLines"":0},{""language"":""SCSS"",""blankLines"":254,""codeLines"":2730,""commentLines"":144},{""language"":""Dockerfile"",""blankLines"":12,""codeLines"":40,""commentLines"":3},{""language"":""Text"",""blankLines"":0,""codeLines"":9,""commentLines"":0},{""language"":""TOML"",""blankLines"":6,""codeLines"":24,""commentLines"":0},{""language"":""Sass"",""blankLines"":254,""codeLines"":2852,""commentLines"":22},{""language"":""SVG"",""blankLines"":0,""codeLines"":147,""commentLines"":0},{""language"":""JavaScript"",""blankLines"":114,""codeLines"":975,""commentLines"":318},{""language"":""XML"",""blankLines"":1,""codeLines"":132,""commentLines"":0},{""language"":""Perl"",""blankLines"":78,""codeLines"":601,""commentLines"":17},{""language"":""HTML"",""blankLines"":151,""codeLines"":1197,""commentLines"":10},{""language"":""Python"",""blankLines"":1554,""codeLines"":5664,""commentLines"":2044}]","2024-10-13T04:03:34","4d3bfefd8aae9e341d379ddd3c2cf8793c8e3e7a",true,false,false,false,"{""Python"":344420,""HTML"":57245,""CSS"":44927,""SCSS"":37545,""JavaScript"":32935,""Perl"":22688,""Makefile"":3242,""Dockerfile"":1247,""Ruby"":597,""Procfile"":104}","breakage;dependencies;design;documentation;minor;next top mission;pending review;responsive;tom stafford;transcription error",""
"3582528","baliga-lab/cmonkey2",false,"1316","6","0","16","Python","master","GNU Lesser General Public License v3.0",,"7","26","7","55264","2011-07-08T11:38:05","2024-04-15T06:54:54","2024-02-12T09:47:02","54","8","26","0","8777","394719","8344","[{""language"":""SVG"",""blankLines"":1,""codeLines"":510,""commentLines"":1},{""language"":""Text"",""blankLines"":0,""codeLines"":60,""commentLines"":0},{""language"":""Python"",""blankLines"":2402,""codeLines"":10608,""commentLines"":2392},{""language"":""CSS"",""blankLines"":125,""codeLines"":2560,""commentLines"":158},{""language"":""HTML"",""blankLines"":111,""codeLines"":772,""commentLines"":17},{""language"":""INI"",""blankLines"":20,""codeLines"":114,""commentLines"":0},{""language"":""CSV"",""blankLines"":0,""codeLines"":23249,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":127,""commentLines"":0},{""language"":""R"",""blankLines"":36,""codeLines"":280,""commentLines"":80},{""language"":""reStructuredText"",""blankLines"":347,""codeLines"":513,""commentLines"":129},{""language"":""Markdown"",""blankLines"":73,""codeLines"":129,""commentLines"":0},{""language"":""make"",""blankLines"":4,""codeLines"":10,""commentLines"":6},{""language"":""XML"",""blankLines"":0,""codeLines"":26477,""commentLines"":11},{""language"":""JavaScript"",""blankLines"":5618,""codeLines"":29105,""commentLines"":5532},{""language"":""Bourne Shell"",""blankLines"":40,""codeLines"":161,""commentLines"":18},{""language"":""SQL"",""blankLines"":0,""codeLines"":300044,""commentLines"":0}]","2024-04-15T06:53:35","1891433827dbff56f5db628e38dde7981127e6aa",true,false,false,false,"{""Python"":631571,""JavaScript"":389741,""HTML"":46517,""R"":16282,""CSS"":6514,""Shell"":5624}","",""
"3594542","midgetspy/sick-beard",false,"3979","19","4","1507","Python","development","GNU General Public License v3.0","http://code.google.com/p/sickbeard/","182","2887","120","12095","2010-03-16T09:09:33","2024-10-27T04:30:44","2024-10-27T04:30:51","0","0","991","113","18477","88750","18240","[{""language"":""Ruby"",""blankLines"":19,""codeLines"":84,""commentLines"":0},{""language"":""C"",""blankLines"":167,""codeLines"":1925,""commentLines"":237},{""language"":""Qt"",""blankLines"":0,""codeLines"":64,""commentLines"":0},{""language"":""Markdown"",""blankLines"":94,""codeLines"":150,""commentLines"":0},{""language"":""Text"",""blankLines"":121,""codeLines"":554,""commentLines"":0},{""language"":""Python"",""blankLines"":16399,""codeLines"":75299,""commentLines"":17156},{""language"":""CSS"",""blankLines"":981,""codeLines"":6648,""commentLines"":310},{""language"":""Bourne Shell"",""blankLines"":42,""codeLines"":155,""commentLines"":77},{""language"":""YAML"",""blankLines"":2,""codeLines"":11,""commentLines"":1},{""language"":""XML"",""blankLines"":18,""codeLines"":53,""commentLines"":24},{""language"":""JavaScript"",""blankLines"":634,""codeLines"":3807,""commentLines"":435}]","2024-10-27T04:30:44","c36f21f80802eb75ba5e7c4be9fd9d9fff6c023c",true,false,false,false,"{""Python"":4064774,""JavaScript"":171377,""C"":76128,""CSS"":45162,""Shell"":7221,""Ruby"":2461}","",""
"3594603","bikalims/bika.lims",false,"6828","15","14","168","Python","master","Other","http://www.bikalims.org","41","223","25","67183","2011-11-13T11:41:06","2024-10-29T09:08:19","2024-10-29T09:08:22","1441","38","887","5","105983","406182","137630","[{""language"":""COBOL"",""blankLines"":20,""codeLines"":111,""commentLines"":0},{""language"":""CoffeeScript"",""blankLines"":706,""codeLines"":4285,""commentLines"":1151},{""language"":""Properties"",""blankLines"":46,""codeLines"":147,""commentLines"":0},{""language"":""XML"",""blankLines"":3336,""codeLines"":32519,""commentLines"":1269},{""language"":""CSV"",""blankLines"":19,""codeLines"":61741,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":1,""codeLines"":8,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":1643,""codeLines"":3270,""commentLines"":54},{""language"":""Bourne Again Shell"",""blankLines"":3,""codeLines"":13,""commentLines"":4},{""language"":""Text"",""blankLines"":322,""codeLines"":2413,""commentLines"":0},{""language"":""Python"",""blankLines"":12108,""codeLines"":107906,""commentLines"":15645},{""language"":""CSS"",""blankLines"":93,""codeLines"":2018,""commentLines"":69},{""language"":""JavaScript"",""blankLines"":1891,""codeLines"":15981,""commentLines"":2379},{""language"":""RobotFramework"",""blankLines"":723,""codeLines"":4000,""commentLines"":627},{""language"":""PO File"",""blankLines"":85064,""codeLines"":171727,""commentLines"":116422},{""language"":""Markdown"",""blankLines"":8,""codeLines"":11,""commentLines"":0},{""language"":""YAML"",""blankLines"":0,""codeLines"":32,""commentLines"":10}]","2024-10-29T09:08:18","0e80e79807c9ca8fa901c1f677092aaa2077233e",true,false,false,false,"{""Python"":5054784,""JavaScript"":455675,""RobotFramework"":238331,""CoffeeScript"":219563,""CSS"":44113,""COBOL"":4893,""Shell"":3386,""Batchfile"":403}","lost;not ready;target: develop;target: master;target: support;tests: missing;tests: not required;type: bug;type: enhancement;type: feature;type: refactor;type: regression",""
"3598391","textmate/latex.tmbundle",false,"1526","2","10","66","Python","master",,,"18","97","33","6281","2009-06-09T06:35:33","2024-01-07T05:59:18","2024-01-06T07:44:34","144","24","55","0","2437","16766","4058","[{""language"":""Text"",""blankLines"":91,""codeLines"":3138,""commentLines"":0},{""language"":""C"",""blankLines"":29,""codeLines"":167,""commentLines"":27},{""language"":""Python"",""blankLines"":738,""codeLines"":1486,""commentLines"":1289},{""language"":""CSS"",""blankLines"":19,""codeLines"":140,""commentLines"":0},{""language"":""INI"",""blankLines"":3,""codeLines"":22,""commentLines"":0},{""language"":""Perl"",""blankLines"":650,""codeLines"":1465,""commentLines"":963},{""language"":""make"",""blankLines"":20,""codeLines"":38,""commentLines"":38},{""language"":""YAML"",""blankLines"":27,""codeLines"":167,""commentLines"":52},{""language"":""TeX"",""blankLines"":425,""codeLines"":992,""commentLines"":84},{""language"":""Bourne Shell"",""blankLines"":28,""codeLines"":130,""commentLines"":28},{""language"":""Markdown"",""blankLines"":19,""codeLines"":32,""commentLines"":0},{""language"":""JavaScript"",""blankLines"":18,""codeLines"":88,""commentLines"":12},{""language"":""XML"",""blankLines"":129,""codeLines"":7783,""commentLines"":0},{""language"":""Ruby"",""blankLines"":241,""codeLines"":1118,""commentLines"":1565}]","2024-01-07T05:39:23","90d3383ff86b7f4495e33c7c5240dde7308376ee",true,false,false,false,"{""Python"":125639,""Perl"":105978,""Ruby"":90613,""TeX"":66232,""C"":6928,""Shell"":6510,""JavaScript"":3521,""Makefile"":3259,""CSS"":2350,""Raku"":1015,""AppleScript"":895}","bug;command;duplicate;enhancement;feature;grammar;question;template;textmate issue;won’t fix",""
"3608884","ninja-ide/ninja-ide",false,"3224","4","1","256","Python","develop","GNU General Public License v3.0","http://ninja-ide.org","74","924","68","13340","2011-10-25T03:20:04","2024-02-26T09:46:46","2024-02-26T09:46:51","1102","191","1041","4","6991","59824","9780","[{""language"":""Text"",""blankLines"":0,""codeLines"":3,""commentLines"":0},{""language"":""Python"",""blankLines"":6489,""codeLines"":48602,""commentLines"":9690},{""language"":""JSON"",""blankLines"":14,""codeLines"":4879,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":0,""codeLines"":1,""commentLines"":0},{""language"":""Qt Linguist"",""blankLines"":1,""codeLines"":2732,""commentLines"":0},{""language"":""Markdown"",""blankLines"":37,""codeLines"":99,""commentLines"":0},{""language"":""QML"",""blankLines"":439,""codeLines"":3462,""commentLines"":90},{""language"":""make"",""blankLines"":8,""codeLines"":19,""commentLines"":0},{""language"":""YAML"",""blankLines"":3,""codeLines"":27,""commentLines"":0}]","2024-02-26T09:46:45","b62dd64b246c522a776cfc20c0e2c0c2215376b4",true,false,false,false,"{""Python"":2927106,""QML"":112913,""NSIS"":3404,""Shell"":1450,""Makefile"":499,""Batchfile"":14}","duplicate;editor;epic;good first issue;linux specific;mac specific;need information;plugins;priority: high;priority: highest;priority: low;priority: lowest;priority: medium;type: bug;type: chore;type: feature;type: refactor;type: test;windows specific","editor;ide;ninja-ide;pyqt5;python"
